% 1. Title: Gender Text Database 
@RELATION genderText

@ATTRIBUTE	all	NUMERIC
@ATTRIBUTE	just	NUMERIC
@ATTRIBUTE	over	NUMERIC
@ATTRIBUTE	years	NUMERIC
@ATTRIBUTE	its	NUMERIC
@ATTRIBUTE	how	NUMERIC
@ATTRIBUTE	had	NUMERIC
@ATTRIBUTE	to	NUMERIC
@ATTRIBUTE	has	NUMERIC
@ATTRIBUTE	then	NUMERIC
@ATTRIBUTE	them	NUMERIC
@ATTRIBUTE	his	NUMERIC
@ATTRIBUTE	get	NUMERIC
@ATTRIBUTE	breast	NUMERIC
@ATTRIBUTE	they	NUMERIC
@ATTRIBUTE	not	NUMERIC
@ATTRIBUTE	now	NUMERIC
@ATTRIBUTE	like	NUMERIC
@ATTRIBUTE	did	NUMERIC
@ATTRIBUTE	t	NUMERIC
@ATTRIBUTE	where	NUMERIC
@ATTRIBUTE	because	NUMERIC
@ATTRIBUTE	says	NUMERIC
@ATTRIBUTE	people	NUMERIC
@ATTRIBUTE	some	NUMERIC
@ATTRIBUTE	back	NUMERIC
@ATTRIBUTE	are	NUMERIC
@ATTRIBUTE	year	NUMERIC
@ATTRIBUTE	our	NUMERIC
@ATTRIBUTE	really	NUMERIC
@ATTRIBUTE	what	NUMERIC
@ATTRIBUTE	said	NUMERIC
@ATTRIBUTE	for	NUMERIC
@ATTRIBUTE	re	NUMERIC
@ATTRIBUTE	new	NUMERIC
@ATTRIBUTE	she	NUMERIC
@ATTRIBUTE	be	NUMERIC
@ATTRIBUTE	we	NUMERIC
@ATTRIBUTE	after	NUMERIC
@ATTRIBUTE	by	NUMERIC
@ATTRIBUTE	on	NUMERIC
@ATTRIBUTE	about	NUMERIC
@ATTRIBUTE	her	NUMERIC
@ATTRIBUTE	of	NUMERIC
@ATTRIBUTE	s	NUMERIC
@ATTRIBUTE	or	NUMERIC
@ATTRIBUTE	first	NUMERIC
@ATTRIBUTE	cancer	NUMERIC
@ATTRIBUTE	into	NUMERIC
@ATTRIBUTE	one	NUMERIC
@ATTRIBUTE	your	NUMERIC
@ATTRIBUTE	from	NUMERIC
@ATTRIBUTE	would	NUMERIC
@ATTRIBUTE	there	NUMERIC
@ATTRIBUTE	two	NUMERIC
@ATTRIBUTE	been	NUMERIC
@ATTRIBUTE	their	NUMERIC
@ATTRIBUTE	much	NUMERIC
@ATTRIBUTE	music	NUMERIC
@ATTRIBUTE	was	NUMERIC
@ATTRIBUTE	more	NUMERIC
@ATTRIBUTE	that	NUMERIC
@ATTRIBUTE	but	NUMERIC
@ATTRIBUTE	with	NUMERIC
@ATTRIBUTE	than	NUMERIC
@ATTRIBUTE	he	NUMERIC
@ATTRIBUTE	me	NUMERIC
@ATTRIBUTE	this	NUMERIC
@ATTRIBUTE	up	NUMERIC
@ATTRIBUTE	will	NUMERIC
@ATTRIBUTE	can	NUMERIC
@ATTRIBUTE	were	NUMERIC
@ATTRIBUTE	my	NUMERIC
@ATTRIBUTE	and	NUMERIC
@ATTRIBUTE	ve	NUMERIC
@ATTRIBUTE	do	NUMERIC
@ATTRIBUTE	is	NUMERIC
@ATTRIBUTE	it	NUMERIC
@ATTRIBUTE	an	NUMERIC
@ATTRIBUTE	as	NUMERIC
@ATTRIBUTE	good	NUMERIC
@ATTRIBUTE	at	NUMERIC
@ATTRIBUTE	have	NUMERIC
@ATTRIBUTE	in	NUMERIC
@ATTRIBUTE	if	NUMERIC
@ATTRIBUTE	no	NUMERIC
@ATTRIBUTE	when	NUMERIC
@ATTRIBUTE	also	NUMERIC
@ATTRIBUTE	other	NUMERIC
@ATTRIBUTE	which	NUMERIC
@ATTRIBUTE	you	NUMERIC
@ATTRIBUTE	out	NUMERIC
@ATTRIBUTE	who	NUMERIC
@ATTRIBUTE	a	NUMERIC
@ATTRIBUTE	i	NUMERIC
@ATTRIBUTE	many	NUMERIC
@ATTRIBUTE	m	NUMERIC
@ATTRIBUTE	so	NUMERIC
@ATTRIBUTE	time	NUMERIC
@ATTRIBUTE	the	NUMERIC
@ATTRIBUTE	gender	{male,female}

@DATA
0.32,0.0,0.11,0.11,0.21,0.63,0.32,1.8,0.63,0.11,0.21,0.63,0.32,0.0,0.0,0.0,0.32,0.32,0.32,0.11,0.0,0.0,0.0,0.11,0.32,0.32,0.21,1.16,0.32,0.21,0.84,0.11,1.8,0.21,0.95,0.0,0.63,1.06,0.0,0.42,0.74,0.53,0.0,2.11,1.58,0.21,0.32,0.0,0.21,0.32,0.11,0.32,0.11,0.21,0.11,0.53,0.11,0.21,0.42,0.95,0.32,1.58,0.11,0.95,0.21,0.63,0.21,0.63,0.32,0.11,0.42,0.11,0.0,2.43,0.32,0.0,0.74,1.16,0.21,0.63,0.21,0.63,0.74,1.37,0.11,0.0,0.11,0.32,0.0,0.21,1.16,0.32,0.21,3.8,1.27,0.0,0.21,0.53,0.32,3.59,male
0.0,0.0,0.0,0.0,0.0,0.0,0.44,2.65,0.22,0.0,0.44,2.21,0.22,0.0,0.0,0.0,0.22,0.66,0.22,0.44,0.0,0.0,0.0,0.44,0.22,0.0,0.22,0.0,0.0,0.0,1.1,0.22,1.1,0.0,0.0,0.0,0.0,0.66,0.0,0.44,0.88,0.66,0.0,2.87,1.1,0.0,0.44,0.0,0.44,0.44,0.22,1.32,0.0,0.66,0.22,0.0,0.0,0.22,0.0,0.66,0.0,0.66,0.88,0.44,0.44,0.88,0.22,1.1,0.44,0.0,0.22,0.0,0.44,2.65,0.0,0.0,1.1,1.55,0.22,0.66,0.0,0.22,0.44,2.21,0.44,0.44,0.66,0.22,0.44,0.66,0.66,0.44,0.22,2.65,2.65,0.0,0.22,0.0,0.22,3.53,male
0.16,0.16,0.16,0.23,0.23,0.31,0.31,2.87,0.47,0.16,0.0,0.47,0.08,0.0,0.31,1.01,0.39,0.16,0.16,0.16,0.08,0.54,0.0,0.54,0.23,0.0,0.23,0.16,0.0,0.0,0.16,0.0,0.93,0.0,0.16,0.0,1.01,0.0,0.08,0.54,0.54,0.31,0.0,2.17,1.01,0.54,0.23,0.0,0.16,0.47,0.0,0.47,0.54,0.16,0.31,0.31,0.08,0.08,0.0,1.24,0.47,1.94,0.78,0.78,0.0,1.63,0.08,0.39,0.23,0.16,0.08,0.08,0.08,3.02,0.0,0.39,1.47,0.7,0.62,1.32,0.08,0.47,0.47,1.71,0.08,0.08,0.23,0.08,0.31,0.08,0.0,0.16,0.16,1.94,0.93,0.08,0.08,0.31,0.23,5.04,male
0.66,0.25,0.08,0.0,0.0,0.5,0.08,1.98,0.5,0.25,0.08,0.17,0.08,0.0,0.17,0.66,0.58,0.33,0.08,0.41,0.0,0.17,0.0,0.08,0.33,0.08,0.08,0.08,0.33,0.17,0.5,0.41,0.99,0.0,0.17,0.74,0.58,0.41,0.58,0.08,0.66,0.58,0.99,1.74,1.9,0.25,0.33,0.0,0.08,0.41,0.33,0.25,0.08,0.0,0.17,0.17,0.17,0.17,0.0,0.91,0.08,1.82,0.5,0.58,0.25,0.74,0.08,0.25,0.25,0.08,0.08,0.17,0.25,1.9,0.0,0.17,1.4,0.99,0.17,0.74,0.08,0.25,0.41,2.31,0.25,0.25,0.41,0.08,0.0,0.08,0.74,0.58,0.5,2.56,0.66,0.0,0.25,0.17,0.0,4.05,female
0.17,0.5,0.0,0.17,0.17,0.33,0.0,3.17,0.17,0.17,0.0,0.0,0.33,0.0,0.0,0.67,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.67,0.0,1.33,0.0,0.0,0.17,0.5,0.0,1.17,0.0,1.17,0.0,0.83,0.17,0.0,0.17,1.33,0.0,0.0,1.67,0.5,0.83,1.67,0.0,0.17,0.0,0.5,0.0,0.0,0.83,0.0,0.33,0.17,0.33,0.0,0.0,0.33,0.83,0.5,1.0,0.0,0.0,0.0,0.83,1.17,0.0,0.5,0.0,0.0,2.83,0.0,0.33,1.17,1.33,0.33,1.17,0.33,0.5,0.67,2.83,0.5,0.0,0.17,0.67,0.17,0.17,1.67,0.0,0.17,1.83,0.0,0.17,0.0,0.0,0.33,5.83,female
0.0,0.0,0.4,0.13,0.13,0.0,0.53,1.85,0.53,0.0,0.0,0.79,0.0,0.0,0.13,0.26,0.4,0.0,0.0,0.0,0.4,0.13,0.0,0.93,0.26,0.0,0.13,0.26,0.0,0.0,0.13,0.0,0.4,0.13,0.13,0.0,0.53,0.0,0.53,0.66,0.93,0.13,0.0,2.12,1.46,0.13,0.0,0.0,0.13,0.0,0.0,0.4,0.13,0.13,0.13,1.06,0.4,0.13,0.0,1.06,0.66,1.59,0.26,0.4,0.66,0.66,0.0,0.4,0.4,0.4,0.13,0.79,0.0,4.5,0.0,0.0,0.53,0.13,0.26,0.93,0.0,0.66,0.4,2.65,0.13,0.0,0.26,0.26,0.13,0.13,0.0,0.26,0.66,3.7,0.0,0.13,0.0,0.0,0.13,3.84,male
0.19,0.37,0.0,0.0,0.19,0.19,0.19,3.34,1.11,0.19,0.19,0.74,0.0,0.0,0.19,0.93,0.19,0.0,0.0,0.19,0.37,0.19,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.74,1.3,0.56,0.0,0.0,0.0,1.67,0.19,0.0,0.37,0.93,0.0,0.0,1.67,0.93,0.0,0.19,0.0,0.19,0.19,0.0,0.74,0.74,1.11,0.0,0.0,0.0,0.0,0.0,1.11,0.0,3.15,0.56,0.37,0.19,2.41,0.0,0.19,0.0,0.0,0.74,0.19,0.37,2.04,0.0,0.37,2.41,0.93,1.11,0.74,0.0,0.93,0.37,3.15,0.74,1.11,0.19,0.19,0.19,0.0,0.0,0.19,0.0,1.67,0.56,0.0,0.0,0.0,0.0,6.12,male
0.6,0.3,0.0,0.0,0.6,0.0,0.0,0.89,0.0,0.0,0.6,1.19,0.0,0.0,0.6,0.89,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.19,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.89,0.3,0.0,4.76,2.68,0.6,0.3,0.0,0.0,0.3,0.0,0.6,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.6,0.89,1.19,0.6,0.3,0.6,0.6,1.49,0.3,0.3,0.0,0.3,0.0,0.0,2.08,0.0,0.0,1.19,1.19,0.0,0.89,0.0,0.3,0.6,1.49,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.3,1.79,1.19,0.0,0.3,0.0,0.3,6.25,male
0.43,0.0,0.14,0.28,0.0,0.28,0.43,0.99,0.14,0.0,0.28,0.43,0.43,0.0,0.57,0.14,0.57,0.14,0.0,0.57,0.71,0.0,0.0,0.14,0.71,0.14,0.0,0.0,0.28,0.14,0.0,1.14,0.43,0.0,0.43,0.0,0.0,0.43,0.28,0.0,1.14,0.0,0.0,1.28,1.14,0.14,0.14,0.0,0.28,0.0,0.14,0.43,0.0,0.28,0.14,0.0,0.28,0.28,0.0,0.99,0.43,1.28,0.28,0.28,0.14,0.57,0.14,0.57,0.28,0.0,0.28,0.28,1.85,2.13,0.0,0.0,0.14,0.14,0.14,0.99,0.0,0.28,0.28,2.41,0.14,0.14,0.28,0.0,0.0,0.14,0.0,0.14,0.28,3.27,2.7,0.0,0.14,0.0,0.0,4.97,male
0.22,0.22,0.0,0.22,0.0,0.07,0.14,2.16,0.29,0.07,0.14,0.57,0.22,0.0,0.29,0.36,0.07,0.72,0.14,0.79,0.07,0.29,0.0,0.5,0.07,0.29,0.43,0.57,0.0,0.36,0.07,0.07,1.01,0.43,0.14,0.07,0.5,0.43,0.29,0.14,1.36,0.65,0.0,2.08,3.38,0.29,0.14,0.0,0.22,0.36,0.14,0.57,0.36,0.57,0.14,0.29,0.0,0.22,1.29,0.43,0.43,1.58,0.72,0.93,0.14,0.29,0.22,0.29,0.5,0.07,0.29,0.07,1.44,1.72,1.15,0.43,0.93,3.3,0.29,0.86,0.29,0.72,0.65,0.65,0.65,0.14,0.36,0.0,0.07,0.22,1.08,0.29,0.22,2.95,4.38,0.0,0.79,0.65,0.22,3.59,male
0.12,0.12,0.5,0.12,0.25,0.12,0.0,2.86,0.87,0.12,0.0,0.12,0.0,0.0,0.12,0.25,0.12,0.12,0.25,0.0,0.0,0.37,0.0,0.12,0.25,0.12,0.25,0.0,0.0,0.0,0.25,0.0,0.99,0.0,0.25,0.99,0.62,0.0,0.12,0.75,1.12,0.12,0.87,2.98,1.99,0.62,0.37,0.25,0.0,0.25,0.0,0.25,0.5,0.5,0.0,0.75,0.0,0.12,0.0,1.61,0.12,2.11,0.37,0.5,0.0,0.0,0.25,0.37,0.0,0.12,0.12,0.37,0.0,2.73,0.0,0.0,1.49,0.87,0.87,0.99,0.0,0.25,0.5,1.49,0.25,0.37,0.25,0.0,0.25,0.25,0.0,0.0,0.0,1.74,0.0,0.12,0.0,0.25,0.0,5.59,male
0.64,0.35,0.07,0.14,0.07,0.07,0.21,2.05,0.07,0.0,0.07,0.85,0.21,0.0,0.49,0.64,0.28,0.21,0.07,0.78,0.14,0.0,0.0,0.42,0.07,0.14,0.64,0.14,0.07,0.07,0.64,0.28,0.92,0.14,0.14,0.14,0.21,0.42,0.14,0.21,0.64,0.35,0.07,1.83,1.27,0.42,0.07,0.0,0.0,0.28,0.0,0.07,0.42,0.42,0.07,0.14,0.21,0.07,0.0,0.35,0.14,1.76,0.56,0.78,0.28,0.78,0.14,0.49,0.78,0.14,0.14,0.14,0.14,2.19,0.07,0.21,1.13,1.2,0.21,0.21,0.14,0.28,0.56,2.05,0.28,0.07,0.07,0.0,0.21,0.07,0.64,0.64,0.56,2.26,0.85,0.14,0.21,0.56,0.35,4.16,female
0.13,0.13,0.27,0.27,0.0,0.0,1.21,2.69,0.54,0.4,0.13,1.88,0.0,0.0,0.0,0.67,0.0,0.13,0.13,0.0,0.13,0.4,0.0,0.13,0.27,0.0,0.13,0.27,0.0,0.0,0.27,0.4,1.21,0.13,0.27,0.0,1.08,0.0,0.0,0.54,0.67,0.27,0.13,2.28,1.48,0.4,0.13,0.0,0.0,0.0,0.0,0.13,0.67,0.0,0.13,0.4,0.13,0.27,0.0,1.75,0.27,2.96,0.13,1.34,0.27,2.42,0.0,0.13,0.13,0.81,0.0,0.27,0.0,2.42,0.0,0.0,0.67,0.81,0.13,0.81,0.13,0.27,0.67,3.09,0.0,0.0,0.4,0.13,0.13,0.13,0.0,0.13,0.4,1.61,0.13,0.13,0.0,0.4,0.27,6.05,male
0.57,0.0,0.19,0.19,0.0,0.38,0.38,4.92,0.0,0.19,0.0,0.0,1.14,0.0,0.0,0.38,0.19,0.0,0.0,0.19,0.19,0.0,0.0,0.19,0.19,0.19,0.57,0.0,0.38,0.0,1.52,0.0,2.08,0.0,0.0,0.19,0.95,1.14,0.0,0.38,0.38,0.0,0.0,2.65,0.57,0.57,0.19,0.0,0.19,0.19,0.19,0.19,0.19,0.76,0.19,0.57,0.0,0.0,0.0,0.57,0.19,0.57,0.57,0.57,0.38,0.19,0.0,0.57,0.38,0.0,0.57,0.57,0.38,1.7,0.0,0.38,1.33,0.0,0.0,0.38,0.0,0.57,0.76,0.95,1.14,0.19,0.38,0.0,0.38,0.19,1.52,0.57,0.0,2.84,0.95,0.0,0.0,0.19,0.19,3.98,female
0.0,0.0,0.11,0.21,0.32,0.0,0.11,2.1,0.63,0.11,0.0,0.32,0.21,0.0,0.21,1.05,0.21,0.0,0.53,0.0,0.0,0.21,0.32,0.0,0.0,0.0,0.84,0.74,0.0,0.0,0.21,0.0,1.16,0.11,0.21,0.0,0.32,0.0,0.11,1.05,1.47,0.21,0.0,2.31,2.63,0.21,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.32,0.21,0.21,0.0,0.0,0.0,0.42,0.42,0.84,0.42,1.26,0.11,0.11,0.0,1.05,0.11,0.32,0.0,0.42,0.0,2.73,0.0,0.11,1.26,0.74,0.63,0.63,0.32,1.16,0.21,1.68,0.21,0.11,0.11,0.53,0.53,0.53,0.0,0.0,0.53,2.21,0.0,0.11,0.11,0.32,0.0,3.68,male
0.13,0.13,0.0,0.0,0.13,0.0,0.13,2.8,0.38,0.13,0.0,0.0,0.13,2.67,0.0,1.02,0.0,0.51,0.0,0.0,0.0,0.25,0.0,0.64,0.13,0.0,1.02,0.0,0.13,0.0,0.13,0.13,0.51,0.0,0.0,0.0,1.27,0.0,0.0,0.51,0.38,0.0,0.0,4.07,0.13,1.27,0.0,2.29,0.0,0.38,0.13,0.51,0.25,0.76,0.13,0.13,0.13,0.0,0.0,0.13,0.38,0.76,0.89,1.14,0.13,0.0,0.0,0.64,0.13,0.51,0.51,0.0,0.0,3.3,0.0,0.25,2.54,1.14,0.76,0.25,0.0,0.38,0.25,1.4,0.38,0.25,0.0,0.0,0.64,0.38,0.38,0.13,0.38,3.43,0.0,0.25,0.0,0.25,0.0,7.88,female
0.61,0.2,0.2,0.2,0.0,0.0,0.41,4.06,0.0,0.0,0.2,0.0,0.41,0.0,0.0,0.41,0.2,0.0,0.2,0.41,0.0,0.0,0.2,0.2,0.2,0.0,0.81,0.61,0.41,0.0,0.2,0.2,0.81,0.2,0.0,0.0,0.81,0.41,0.2,0.2,0.41,0.41,0.0,1.42,1.22,0.61,0.0,0.0,0.0,0.41,1.42,0.41,0.0,1.01,0.0,0.0,0.41,0.41,0.0,0.2,0.2,0.81,0.61,1.42,0.0,0.0,0.0,0.2,0.2,0.2,0.61,0.0,0.0,2.84,0.2,0.2,0.41,1.83,0.81,0.41,0.2,0.2,0.81,1.42,1.22,0.0,0.0,0.2,0.41,0.2,1.42,0.41,0.0,4.87,0.0,0.0,0.0,0.2,0.41,3.45,female
0.13,0.63,0.0,0.13,0.13,0.0,0.25,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.38,0.13,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.13,1.5,0.13,0.25,0.13,0.0,0.0,0.88,0.63,0.0,0.0,0.38,1.63,0.0,0.38,0.38,0.13,0.0,3.38,1.38,0.38,0.0,0.0,0.25,0.25,0.0,1.13,0.13,0.75,0.0,0.5,0.63,0.0,0.0,0.38,0.13,1.63,0.5,0.5,0.38,0.13,0.0,0.0,0.38,0.25,0.25,0.13,0.0,2.13,0.5,0.13,1.0,0.75,0.0,1.13,0.25,0.5,0.63,2.38,0.13,0.0,0.13,0.38,0.5,0.0,0.38,0.38,0.38,3.13,0.0,0.25,0.0,0.13,0.0,6.5,female
0.1,0.41,0.0,0.0,0.0,0.1,0.31,2.48,0.1,0.21,0.1,0.41,0.1,0.0,0.31,0.62,0.1,0.41,0.0,0.52,0.0,0.41,0.21,0.0,0.0,0.1,0.52,0.1,0.0,0.1,0.21,0.0,0.72,0.21,0.31,0.31,0.41,0.52,0.31,0.52,0.83,0.1,0.21,1.35,1.35,0.52,0.0,0.0,0.21,0.21,0.1,0.31,0.31,0.1,0.1,0.1,0.1,0.0,0.0,1.04,0.21,1.35,0.31,0.72,0.21,0.52,0.21,0.72,0.1,0.31,0.0,0.31,0.0,3.31,0.0,0.31,1.04,1.14,0.1,0.83,0.0,0.31,0.21,1.76,0.0,0.52,0.21,0.1,0.0,0.31,0.41,0.21,1.35,2.59,0.31,0.0,0.0,0.21,0.1,4.97,female
0.4,0.33,0.17,0.3,0.03,0.3,0.67,2.67,0.1,0.37,0.23,0.2,0.53,0.0,0.33,0.13,0.3,0.5,0.37,0.67,0.17,0.27,0.0,0.43,0.27,0.57,0.2,0.47,0.07,0.37,0.43,0.0,0.8,0.27,0.1,0.0,0.3,0.5,0.17,0.0,0.93,0.1,0.0,1.27,1.23,0.07,0.37,0.0,0.7,0.53,0.27,0.27,0.1,0.87,0.13,0.27,0.07,0.3,0.33,2.0,0.23,0.47,0.9,0.73,0.03,0.57,0.57,0.33,0.53,0.0,0.23,0.5,1.2,3.6,0.3,0.27,0.2,2.1,0.1,0.4,0.4,0.87,0.4,2.23,0.13,0.07,0.4,0.03,0.13,0.03,0.97,0.9,0.13,2.64,6.1,0.13,0.5,0.67,0.23,3.3,male
0.0,0.42,0.0,0.0,0.0,0.42,0.0,2.54,0.42,0.0,0.42,0.85,0.0,0.0,0.42,0.0,0.0,0.85,0.0,1.27,0.0,0.0,0.0,0.0,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.0,0.42,0.0,0.0,0.0,0.42,0.0,0.0,0.42,0.0,0.0,0.0,5.93,1.27,0.0,0.0,0.0,0.85,0.42,0.42,0.85,0.0,0.0,0.0,0.0,0.85,0.0,0.0,1.27,0.0,0.85,0.42,0.42,0.0,1.27,0.0,0.42,0.0,0.0,1.27,0.42,0.0,0.42,0.0,0.0,0.85,0.0,0.42,0.85,0.0,0.42,0.0,3.39,0.0,0.0,0.0,0.0,0.42,1.27,0.42,1.27,0.42,0.85,1.69,0.0,0.42,0.0,0.0,5.51,female
0.0,0.15,0.0,0.15,0.0,0.15,0.15,2.06,0.15,0.0,0.0,0.59,0.29,0.0,0.29,0.59,0.0,0.44,0.15,1.33,0.0,0.44,0.0,0.29,0.15,0.0,0.0,0.0,0.88,0.0,0.44,0.15,1.47,0.59,0.0,0.0,0.29,1.62,0.15,0.29,0.15,0.44,0.0,2.06,1.03,0.59,0.15,0.0,0.29,0.0,0.15,0.74,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.15,0.29,0.59,1.18,0.15,1.33,0.29,0.44,0.44,0.0,0.29,0.0,0.29,1.91,0.0,0.0,1.03,0.59,0.59,0.59,0.0,0.59,0.29,1.91,0.0,0.15,0.29,0.0,0.0,0.15,0.59,0.0,0.59,6.48,1.91,0.0,0.0,0.0,0.0,2.5,male
0.52,0.17,0.0,0.17,0.09,0.52,0.09,2.43,0.17,0.0,0.09,0.09,0.35,0.0,0.09,0.52,0.09,0.35,0.0,1.13,0.26,0.17,0.0,0.0,0.43,0.35,0.43,0.09,0.0,0.87,0.52,0.0,0.95,0.09,0.26,0.0,0.95,0.43,0.0,0.35,0.87,0.09,0.09,2.08,1.3,0.43,0.09,0.0,0.35,0.17,1.04,0.43,0.52,0.09,0.09,0.35,0.09,0.26,1.3,0.69,0.52,1.04,0.52,0.52,0.26,0.09,0.17,0.26,0.43,0.0,0.09,0.0,0.61,2.86,0.35,0.61,0.78,2.34,0.26,0.17,0.35,0.43,0.69,1.65,0.43,0.17,0.52,0.09,0.09,0.26,1.65,0.26,0.17,2.52,2.78,0.0,0.61,0.26,0.35,3.04,male
0.0,0.15,0.15,0.15,0.0,0.37,0.07,2.76,0.0,0.07,0.07,0.0,0.3,0.0,0.22,0.3,0.15,0.3,0.37,0.3,0.37,0.07,0.0,0.75,0.0,0.0,0.67,0.0,0.07,0.45,0.45,0.07,0.75,0.52,0.15,0.0,0.45,0.97,0.07,0.0,1.12,0.6,0.15,2.09,1.34,0.3,0.07,0.0,0.37,0.07,0.3,0.3,0.22,0.67,0.0,0.6,0.22,0.0,0.75,1.27,0.89,1.86,0.37,1.12,0.45,0.0,0.75,0.07,0.6,0.0,0.45,0.15,1.12,3.13,0.37,0.75,0.22,2.24,0.3,0.52,0.0,0.3,0.89,1.57,0.0,0.07,0.67,0.15,0.07,0.15,1.64,0.22,0.67,3.13,3.21,0.22,0.07,0.97,0.07,4.18,male
0.66,0.0,0.26,0.13,0.13,0.66,1.05,2.62,0.13,0.0,0.13,0.0,0.0,0.26,0.79,1.05,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.52,0.26,0.0,0.92,0.13,0.13,0.0,0.13,0.39,0.66,0.0,0.26,0.0,0.66,0.26,0.0,0.26,0.26,0.26,0.26,3.67,0.26,1.18,0.0,2.89,0.26,0.66,0.0,0.66,0.0,0.39,0.0,0.39,0.66,0.13,0.0,0.52,0.0,1.84,0.39,0.66,0.26,0.0,0.26,0.79,0.0,0.26,0.0,0.66,0.26,1.97,0.0,0.26,1.57,1.05,0.13,0.52,0.0,0.0,1.31,1.71,0.0,0.13,0.0,0.0,0.26,0.13,0.13,0.0,1.05,2.23,1.84,1.05,0.0,0.0,0.13,4.07,female
0.92,0.31,0.15,0.31,0.0,0.0,0.46,2.3,0.15,0.0,0.0,0.31,0.0,0.0,0.0,0.92,0.15,0.46,0.46,0.31,0.31,0.15,0.15,0.0,0.0,0.31,0.46,0.0,0.61,0.0,0.46,0.0,1.07,0.0,0.15,1.84,0.61,0.61,0.15,0.15,0.92,0.77,0.31,2.3,1.38,0.31,0.0,0.0,0.0,0.92,0.0,0.31,0.0,0.15,0.31,0.31,0.31,0.0,0.0,1.69,0.46,1.84,0.77,0.31,0.0,0.61,0.0,0.77,0.15,0.0,0.0,0.31,0.31,2.3,0.0,0.0,1.69,0.61,0.31,0.61,0.15,0.61,0.15,1.99,0.15,0.46,0.77,0.0,0.46,0.0,0.15,0.77,1.23,2.61,0.92,0.0,0.15,0.15,0.15,5.37,female
0.43,0.0,0.09,0.0,0.09,0.09,0.26,4.02,0.86,0.34,0.43,0.0,0.34,0.0,0.77,1.45,0.26,0.0,0.17,0.68,0.0,0.0,0.43,0.17,0.17,0.0,0.6,0.0,0.09,0.17,0.43,0.0,1.54,0.0,0.09,0.26,0.77,0.43,0.17,0.34,0.86,0.17,0.26,2.14,0.86,0.43,0.09,0.0,0.34,0.0,0.09,0.34,0.68,0.26,0.26,0.68,0.09,0.26,0.0,0.51,0.17,1.97,0.77,0.6,0.09,0.43,0.09,0.26,0.51,0.17,0.6,0.17,0.09,1.54,0.0,0.43,1.2,1.11,0.68,0.68,0.09,0.6,0.34,1.03,0.43,0.26,0.34,0.09,0.09,0.17,0.6,0.77,0.77,2.48,0.09,0.09,0.0,0.26,0.34,5.73,female
0.41,0.14,0.0,0.0,0.0,0.27,0.69,3.3,0.14,0.27,0.27,0.27,0.0,0.82,0.14,0.69,0.27,0.14,0.14,0.14,0.0,0.14,0.27,0.0,0.0,0.14,0.55,0.0,0.14,0.0,0.0,0.0,0.41,0.0,0.0,2.06,0.82,0.27,0.41,0.41,0.27,0.14,1.65,2.06,0.14,0.41,0.14,1.24,0.27,0.14,0.14,0.41,0.55,0.0,0.41,0.41,0.14,0.14,0.0,1.37,0.27,0.69,0.27,1.37,0.0,0.0,0.27,0.69,0.0,0.0,0.14,0.27,0.0,3.57,0.0,0.0,0.55,0.55,0.41,0.14,0.0,0.27,0.55,1.1,0.27,0.55,0.41,0.14,0.14,0.82,0.14,0.14,0.41,1.24,0.41,0.14,0.0,0.41,0.0,5.91,female
0.37,0.67,0.3,0.22,0.0,0.22,0.22,1.79,0.07,0.07,0.15,0.0,0.52,0.0,0.22,0.22,0.07,0.6,0.6,0.45,0.15,0.22,0.0,0.22,0.52,0.0,0.3,0.07,0.07,0.9,0.45,0.0,0.67,0.82,0.15,0.07,0.22,1.87,0.0,0.0,0.52,0.75,0.0,1.27,2.69,0.22,0.15,0.0,0.07,0.45,0.22,0.45,0.0,0.3,0.15,0.45,0.45,0.0,0.6,1.35,0.37,2.17,0.52,1.27,0.07,0.0,0.6,0.15,0.37,0.07,0.3,0.82,0.37,2.77,0.37,0.22,0.75,3.51,0.22,0.75,0.0,0.67,0.6,1.72,0.07,0.0,1.05,0.07,0.22,0.0,2.24,0.45,0.07,4.19,2.62,0.07,0.07,0.97,0.22,3.59,male
